time,stamp,magnetic_x,magnetic_y,magnetic_z,magnetic_field_variance_x,magnetic_field_variance_y,magnetic_field_variance_z
1.53139182177741E+018,1.53139182181437E+018,-0.000003,0.0001092,0.0002886,0.0048000002,0.0048000002,0.0048000002
1.53139182179767E+018,1.53139182182037E+018,0.0000012,0.000111,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182180274E+018,1.53139182182237E+018,0.0000012,0.000114,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182180771E+018,1.53139182182837E+018,0.0000012,0.000114,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182181513E+018,1.53139182183337E+018,-0.0000054,0.0001074,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182182026E+018,1.53139182183837E+018,-0.0000054,0.0001074,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182182543E+018,1.53139182184437E+018,0.0000036,0.0001032,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182184595E+018,1.53139182185237E+018,0.0000036,0.0001032,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182185101E+018,1.53139182185537E+018,-0.0000042,0.0001086,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182185675E+018,1.53139182186037E+018,-0.0000054,0.0001128,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182186136E+018,1.53139182186637E+018,-0.0000054,0.0001128,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182186632E+018,1.53139182189837E+018,-0.0000078,0.000105,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.5313918218866E+018,1.53139182190437E+018,0.000006,0.0001104,0.0002604,0.0048000002,0.0048000002,0.0048000002
1.53139182189164E+018,1.53139182190637E+018,0.000006,0.0001104,0.0002604,0.0048000002,0.0048000002,0.0048000002
1.53139182189705E+018,1.53139182191237E+018,-0.0000012,0.0001116,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182190155E+018,1.53139182191737E+018,-0.0000012,0.0001116,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182190697E+018,1.53139182192337E+018,0.0000024,0.0001068,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182191213E+018,1.53139182192837E+018,0.0000024,0.0001068,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182193469E+018,1.53139182193637E+018,0.0000024,0.000111,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182193994E+018,1.53139182193937E+018,0.0000024,0.000111,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182196659E+018,1.53139182198137E+018,-0.0000042,0.0001176,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182197384E+018,1.53139182198337E+018,-0.0000096,0.0001074,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182197902E+018,1.53139182198937E+018,-0.0000096,0.0001074,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.5313918219841E+018,1.53139182199437E+018,-0.0000018,0.0001092,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182198926E+018,1.53139182199937E+018,-0.0000078,0.000108,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182199469E+018,1.53139182200537E+018,-0.0000078,0.000108,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182201628E+018,1.53139182201337E+018,-0.000003,0.0001092,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182202155E+018,1.53139182201637E+018,-0.000003,0.0001092,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182202676E+018,1.53139182206437E+018,-0.0000084,0.0001104,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182204806E+018,1.53139182207037E+018,0.0000048,0.0001104,0.000267,0.0048000002,0.0048000002,0.0048000002
1.53139182205544E+018,1.53139182207237E+018,-0.0000048,0.000111,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182206122E+018,1.53139182207837E+018,-0.0000048,0.000111,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182206637E+018,1.53139182208337E+018,0.0000006,0.0001086,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182207139E+018,1.53139182208937E+018,0.0000006,0.0001086,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182207719E+018,1.53139182209437E+018,-0.0000048,0.0001092,0.000264,0.0048000002,0.0048000002,0.0048000002
1.5313918220984E+018,1.53139182210237E+018,-0.0000048,0.0001092,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182210717E+018,1.53139182210537E+018,-0.0000048,0.0001068,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182211454E+018,1.53139182211137E+018,-0.000006,0.000108,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182214519E+018,1.53139182211637E+018,-0.000006,0.000108,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182214521E+018,1.53139182212137E+018,-0.000003,0.0001008,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182214723E+018,1.53139182215937E+018,-0.000003,0.0001008,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182217417E+018,1.53139182216537E+018,-0.000003,0.0001068,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182217973E+018,1.53139182216737E+018,-0.000003,0.0001068,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182218747E+018,1.53139182217337E+018,-0.0000042,0.0001056,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182219301E+018,1.53139182217837E+018,-0.0000042,0.0001056,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182219824E+018,1.53139182218337E+018,0.0000042,0.0001092,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182220426E+018,1.53139182218937E+018,0.0000042,0.0001092,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182222619E+018,1.53139182219737E+018,-0.000009,0.000105,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182223269E+018,1.53139182220037E+018,-0.0000042,0.0000972,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.53139182225507E+018,1.53139182227837E+018,-0.0000024,0.0001014,0.0002772,0.0048000002,0.0048000002,0.0048000002
1.53139182226259E+018,1.53139182228037E+018,-0.0000012,0.0001002,0.0002796,0.0048000002,0.0048000002,0.0048000002
1.53139182226779E+018,1.53139182228637E+018,-0.0000012,0.0001002,0.0002796,0.0048000002,0.0048000002,0.0048000002
1.53139182227361E+018,1.53139182229137E+018,0,0.000108,0.0002778,0.0048000002,0.0048000002,0.0048000002
1.53139182227795E+018,1.53139182229737E+018,0,0.000108,0.0002778,0.0048000002,0.0048000002,0.0048000002
1.53139182228418E+018,1.53139182230237E+018,-0.0000048,0.0000978,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182230442E+018,1.53139182231037E+018,-0.0000048,0.0000978,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182230971E+018,1.53139182231337E+018,0.0000006,0.0000984,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.53139182231467E+018,1.53139182231837E+018,0.0000006,0.0000984,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.53139182232015E+018,1.53139182232437E+018,0.0000012,0.0001068,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182232573E+018,1.53139182232937E+018,0.0000012,0.0001068,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182233048E+018,1.53139182233537E+018,-0.0000048,0.0001038,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182235084E+018,1.53139182238837E+018,-0.0000012,0.0001056,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182237159E+018,1.53139182239437E+018,-0.0000024,0.0001074,0.0002628,0.0048000002,0.0048000002,0.0048000002
1.53139182237888E+018,1.53139182239637E+018,-0.0000024,0.0001074,0.0002628,0.0048000002,0.0048000002,0.0048000002
1.53139182238397E+018,1.53139182240237E+018,-0.0000066,0.0001032,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182238882E+018,1.53139182240737E+018,-0.0000066,0.0001032,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182239397E+018,1.53139182241337E+018,0.0000042,0.0000996,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182239887E+018,1.53139182241837E+018,0.0000042,0.0000996,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182242008E+018,1.53139182242637E+018,0,0.0001068,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182242516E+018,1.53139182242937E+018,0,0.0001068,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.5313918224303E+018,1.53139182243437E+018,0.0000018,0.0001032,0.0002628,0.0048000002,0.0048000002,0.0048000002
1.53139182243524E+018,1.53139182244037E+018,-0.0000018,0.0001068,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182244032E+018,1.53139182244537E+018,-0.0000018,0.0001068,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182246235E+018,1.53139182248737E+018,0.0000042,0.0000996,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182246903E+018,1.53139182248937E+018,0.0000042,0.0000996,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182248004E+018,1.53139182249537E+018,0.0000078,0.0001074,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.5313918224852E+018,1.53139182250037E+018,0,0.000102,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182249033E+018,1.53139182250637E+018,0,0.000102,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182249521E+018,1.53139182251137E+018,0.0000036,0.0001002,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182251622E+018,1.53139182251937E+018,0.0000036,0.0001002,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182252135E+018,1.53139182252237E+018,0.0000036,0.0001002,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182252652E+018,1.53139182252837E+018,0.0000036,0.0001002,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182253182E+018,1.53139182253337E+018,0.0000018,0.0000984,0.0002616,0.0048000002,0.0048000002,0.0048000002
1.53139182253716E+018,1.53139182253837E+018,0.0000018,0.0000984,0.0002616,0.0048000002,0.0048000002,0.0048000002
1.53139182254237E+018,1.53139182254437E+018,0.0000012,0.000105,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182256372E+018,1.53139182260037E+018,0.0000012,0.000105,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182258562E+018,1.53139182260637E+018,0.0000012,0.0000978,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182259241E+018,1.53139182260837E+018,0.0000012,0.0000978,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182259777E+018,1.53139182261437E+018,0.0000054,0.0000966,0.0002598,0.0048000002,0.0048000002,0.0048000002
1.53139182260706E+018,1.53139182261937E+018,0.0000054,0.0000966,0.0002598,0.0048000002,0.0048000002,0.0048000002
1.53139182262426E+018,1.53139182262537E+018,0.0000048,0.0001002,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182263701E+018,1.53139182263037E+018,0.0000024,0.0001008,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182264988E+018,1.53139182263537E+018,0.0000024,0.0001008,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182267902E+018,1.53139182264437E+018,0.0000048,0.0001002,0.0002586,0.0048000002,0.0048000002,0.0048000002
1.53139182268478E+018,1.53139182264937E+018,0.0000048,0.0001002,0.0002586,0.0048000002,0.0048000002,0.0048000002
1.53139182270809E+018,1.53139182271737E+018,-0.0000012,0.0001032,0.0002772,0.0048000002,0.0048000002,0.0048000002
1.53139182271974E+018,1.53139182271937E+018,-0.0000012,0.0001032,0.0002772,0.0048000002,0.0048000002,0.0048000002
1.53139182272062E+018,1.53139182272537E+018,0.0000048,0.0000912,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.5313918227261E+018,1.53139182273037E+018,-0.0000024,0.0000942,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.5313918227306E+018,1.53139182273637E+018,-0.0000024,0.0000942,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.53139182273572E+018,1.53139182274137E+018,0.0000012,0.0001008,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182274078E+018,1.53139182274637E+018,0.0000012,0.0001008,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182276115E+018,1.53139182275537E+018,-0.000003,0.0000978,0.0002778,0.0048000002,0.0048000002,0.0048000002
1.5313918227823E+018,1.53139182281037E+018,0.0000048,0.0000984,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182278694E+018,1.53139182281237E+018,0.0000144,0.0000978,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182279424E+018,1.53139182281837E+018,0.0000144,0.0000978,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182279932E+018,1.53139182282337E+018,0.0000006,0.0000942,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182280425E+018,1.53139182282937E+018,0.0000006,0.0000942,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182280911E+018,1.53139182283437E+018,0.000006,0.0000972,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182282892E+018,1.53139182284237E+018,0.000006,0.0000972,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.531391822834E+018,1.53139182284537E+018,0.0000012,0.0000936,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182283895E+018,1.53139182285037E+018,0.0000072,0.0000948,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182284417E+018,1.53139182285637E+018,0.0000072,0.0000948,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182284923E+018,1.53139182286137E+018,0.0000042,0.0000996,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182285409E+018,1.53139182286737E+018,0.0000042,0.0000996,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182287405E+018,1.53139182287537E+018,0.000006,0.0000942,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182289375E+018,1.53139182292137E+018,0.0000036,0.000096,0.0002628,0.0048000002,0.0048000002,0.0048000002
1.53139182290091E+018,1.53139182292337E+018,0.0000048,0.0001002,0.0002574,0.0048000002,0.0048000002,0.0048000002
1.53139182290599E+018,1.53139182292937E+018,0.0000048,0.0001002,0.0002574,0.0048000002,0.0048000002,0.0048000002
1.53139182291127E+018,1.53139182293437E+018,0.0000024,0.0000948,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182291632E+018,1.53139182294037E+018,0.0000024,0.0000948,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.5313918229212E+018,1.53139182294537E+018,0.000009,0.0001014,0.0002628,0.0048000002,0.0048000002,0.0048000002
1.53139182294085E+018,1.53139182295337E+018,0.0000072,0.0000966,0.000261,0.0048000002,0.0048000002,0.0048000002
1.53139182294581E+018,1.53139182295637E+018,0.0000072,0.0000966,0.000261,0.0048000002,0.0048000002,0.0048000002
1.53139182295091E+018,1.53139182296237E+018,0.0000006,0.0000972,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.5313918229559E+018,1.53139182296737E+018,0.0000006,0.0000972,0.0002658,0.0048000002,0.0048000002,0.0048000002
1.53139182296308E+018,1.53139182297237E+018,0.0000042,0.0001008,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.5313918229689E+018,1.53139182297837E+018,0.0000042,0.0001008,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182299246E+018,1.53139182298637E+018,0.0000084,0.0000936,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.5313918230128E+018,1.53139182303137E+018,0.0000072,0.0000948,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182302034E+018,1.53139182303337E+018,0.0000126,0.0000978,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182302532E+018,1.53139182303937E+018,0.0000126,0.0000978,0.0002622,0.0048000002,0.0048000002,0.0048000002
1.53139182303069E+018,1.53139182304437E+018,0.0000036,0.0000882,0.000267,0.0048000002,0.0048000002,0.0048000002
1.53139182303596E+018,1.53139182304937E+018,0.0000036,0.0000882,0.000267,0.0048000002,0.0048000002,0.0048000002
1.53139182304085E+018,1.53139182305537E+018,0.0000036,0.0000912,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182306237E+018,1.53139182306337E+018,0.0000036,0.0000858,0.000288,0.0048000002,0.0048000002,0.0048000002
1.53139182306689E+018,1.53139182306637E+018,0.0000036,0.0000858,0.000288,0.0048000002,0.0048000002,0.0048000002
1.53139182307194E+018,1.53139182307137E+018,0.0000072,0.0000936,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182307689E+018,1.53139182311537E+018,0.0000072,0.0000936,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182309823E+018,1.53139182312137E+018,0.0000072,0.0000936,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182310479E+018,1.53139182312337E+018,0.0000072,0.0000936,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182311232E+018,1.53139182312937E+018,0.0000072,0.0000936,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182314269E+018,1.53139182313437E+018,0.0000078,0.000093,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182314272E+018,1.53139182313937E+018,0.0000078,0.000093,0.0002646,0.0048000002,0.0048000002,0.0048000002
1.53139182314275E+018,1.53139182314537E+018,0.000006,0.000093,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.5313918231693E+018,1.53139182315337E+018,0.000006,0.000093,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182317347E+018,1.53139182315637E+018,0.0000072,0.0000924,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182318098E+018,1.53139182316137E+018,0.0000036,0.000096,0.0002616,0.0048000002,0.0048000002,0.0048000002
1.53139182318675E+018,1.53139182316737E+018,0.0000036,0.000096,0.0002616,0.0048000002,0.0048000002,0.0048000002
1.53139182320845E+018,1.53139182317237E+018,0.000006,0.0000972,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182320857E+018,1.53139182317837E+018,0.000006,0.0000972,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182322311E+018,1.53139182324137E+018,0.0000078,0.0000882,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182324842E+018,1.53139182324737E+018,0.0000132,0.0000912,0.0002814,0.0048000002,0.0048000002,0.0048000002
1.53139182325575E+018,1.53139182325037E+018,0.0000132,0.0000912,0.0002814,0.0048000002,0.0048000002,0.0048000002
1.53139182326089E+018,1.53139182325537E+018,0.0000048,0.0000882,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.5313918232665E+018,1.53139182326037E+018,0.000009,0.0000912,0.0002796,0.0048000002,0.0048000002,0.0048000002
1.53139182327151E+018,1.53139182326637E+018,0.000009,0.0000912,0.0002796,0.0048000002,0.0048000002,0.0048000002
1.53139182327669E+018,1.53139182327137E+018,0.0000072,0.0000846,0.0002874,0.0048000002,0.0048000002,0.0048000002
1.53139182328215E+018,1.53139182327637E+018,0.0000072,0.0000846,0.0002874,0.0048000002,0.0048000002,0.0048000002
1.53139182330271E+018,1.53139182328537E+018,0,0.0000894,0.0002802,0.0048000002,0.0048000002,0.0048000002
1.53139182332293E+018,1.53139182332991E+018,0,0.0000894,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182333044E+018,1.53139182333191E+018,0.0000036,0.0000882,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.53139182333521E+018,1.53139182333791E+018,0.0000036,0.0000882,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.53139182334035E+018,1.53139182334291E+018,0.0000042,0.0000924,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182334549E+018,1.53139182334891E+018,0.0000042,0.0000924,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182335091E+018,1.53139182335391E+018,0.0000072,0.0000906,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182337175E+018,1.53139182336191E+018,0.0000072,0.0000906,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182337675E+018,1.53139182336491E+018,0.0000114,0.0000894,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182338188E+018,1.53139182337091E+018,0.0000114,0.0000894,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182338697E+018,1.53139182337591E+018,0.0000108,0.0000912,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182339191E+018,1.53139182338091E+018,0.0000108,0.0000912,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182339705E+018,1.53139182338691E+018,0.0000132,0.00009,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182341708E+018,1.53139182339491E+018,0.000009,0.0000858,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182343717E+018,1.53139182344591E+018,0.0000078,0.000084,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.53139182344497E+018,1.53139182344791E+018,0.0000078,0.000084,0.0002784,0.0048000002,0.0048000002,0.0048000002
1.53139182344982E+018,1.53139182345391E+018,0.0000096,0.0000846,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182345516E+018,1.53139182345891E+018,0.0000096,0.0000846,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182346219E+018,1.53139182346391E+018,0.0000114,0.0000864,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182346963E+018,1.53139182346991E+018,0.0000114,0.0000864,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182349245E+018,1.53139182347791E+018,0.000015,0.0000858,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182349746E+018,1.53139182348091E+018,0.000015,0.0000858,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182350298E+018,1.53139182348591E+018,0.0000144,0.0000834,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182350815E+018,1.53139182349191E+018,0.0000054,0.0000936,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182351365E+018,1.53139182349691E+018,0.0000054,0.0000936,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182351903E+018,1.53139182350291E+018,0.0000096,0.0000822,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182354007E+018,1.53139182351091E+018,0.0000096,0.0000822,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182356109E+018,1.53139182356691E+018,0.0000114,0.0000804,0.000276,0.0048000002,0.0048000002,0.0048000002
1.53139182356872E+018,1.53139182356891E+018,0.0000114,0.0000804,0.000276,0.0048000002,0.0048000002,0.0048000002
1.53139182357442E+018,1.53139182357491E+018,0.000012,0.000081,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182357968E+018,1.53139182357991E+018,0.000012,0.000081,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182358489E+018,1.53139182358491E+018,0.000006,0.0000828,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182359046E+018,1.53139182359091E+018,0.000006,0.0000828,0.00027,0.0048000002,0.0048000002,0.0048000002
1.5313918236112E+018,1.53139182359891E+018,0.0000144,0.0000804,0.0002748,0.0048000002,0.0048000002,0.0048000002
1.53139182361672E+018,1.53139182360191E+018,0.0000108,0.000087,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182362249E+018,1.53139182360691E+018,0.0000108,0.000087,0.0002712,0.0048000002,0.0048000002,0.0048000002
1.53139182362721E+018,1.53139182361291E+018,0.0000084,0.0000864,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.5313918236324E+018,1.53139182361791E+018,0.0000084,0.0000864,0.0002718,0.0048000002,0.0048000002,0.0048000002
1.53139182364039E+018,1.53139182362391E+018,0.000012,0.0000858,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182367858E+018,1.53139182367591E+018,0.000012,0.0000858,0.0002688,0.0048000002,0.0048000002,0.0048000002
1.53139182370368E+018,1.53139182368491E+018,0.0000036,0.0000828,0.000273,0.0048000002,0.0048000002,0.0048000002
1.53139182371153E+018,1.53139182368691E+018,0.0000072,0.0000846,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182371704E+018,1.53139182369291E+018,0.0000144,0.0000864,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182372273E+018,1.53139182369791E+018,0.0000144,0.0000864,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.5313918237283E+018,1.53139182370391E+018,0.0000108,0.0000756,0.0002838,0.0048000002,0.0048000002,0.0048000002
1.53139182373456E+018,1.53139182370891E+018,0.0000108,0.0000756,0.0002838,0.0048000002,0.0048000002,0.0048000002
1.53139182375954E+018,1.53139182371691E+018,0.0000216,0.0000924,0.0002778,0.0048000002,0.0048000002,0.0048000002
1.53139182376474E+018,1.53139182372291E+018,0.0000126,0.0000876,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182377018E+018,1.53139182372791E+018,0.0000126,0.0000876,0.0002682,0.0048000002,0.0048000002,0.0048000002
1.53139182377554E+018,1.53139182373391E+018,0.000009,0.0000798,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.5313918237809E+018,1.53139182379791E+018,0.000009,0.0000798,0.0002826,0.0048000002,0.0048000002,0.0048000002
1.53139182380135E+018,1.53139182380391E+018,0.000009,0.000081,0.0002814,0.0048000002,0.0048000002,0.0048000002
1.53139182380852E+018,1.53139182380591E+018,0.0000198,0.0000834,0.000282,0.0048000002,0.0048000002,0.0048000002
1.53139182381364E+018,1.53139182381191E+018,0.0000198,0.0000834,0.000282,0.0048000002,0.0048000002,0.0048000002
1.53139182381887E+018,1.53139182381691E+018,0.0000114,0.0000822,0.0002862,0.0048000002,0.0048000002,0.0048000002
1.53139182382387E+018,1.53139182382191E+018,0.0000114,0.0000804,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182382869E+018,1.53139182382791E+018,0.0000114,0.0000804,0.0002664,0.0048000002,0.0048000002,0.0048000002
1.53139182384968E+018,1.53139182383591E+018,0.0000108,0.000087,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182385476E+018,1.53139182383891E+018,0.0000108,0.000087,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182385987E+018,1.53139182384391E+018,0.0000126,0.0000876,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.5313918238652E+018,1.53139182384991E+018,0.0000126,0.0000876,0.0002736,0.0048000002,0.0048000002,0.0048000002
1.53139182387026E+018,1.53139182385491E+018,0.0000126,0.0000792,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.5313918238755E+018,1.53139182386091E+018,0.0000126,0.0000792,0.0002706,0.0048000002,0.0048000002,0.0048000002
1.53139182389612E+018,1.53139182389891E+018,0.0000048,0.000081,0.0002742,0.0048000002,0.0048000002,0.0048000002
1.53139182391611E+018,1.53139182390891E+018,0.0000126,0.0000846,0.0002652,0.0048000002,0.0048000002,0.0048000002
1.53139182392339E+018,1.53139182391091E+018,0.0000198,0.0000834,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182392835E+018,1.53139182391691E+018,0.0000168,0.0000792,0.0002694,0.0048000002,0.0048000002,0.0048000002
1.53139182393355E+018,1.53139182392191E+018,0.0000156,0.0000834,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182393864E+018,1.53139182392791E+018,0.0000156,0.0000834,0.000264,0.0048000002,0.0048000002,0.0048000002
1.53139182394456E+018,1.53139182393291E+018,0.000015,0.000081,0.00027,0.0048000002,0.0048000002,0.0048000002
1.53139182396504E+018,1.53139182394091E+018,0.000015,0.000081,0.00027,0.0048000002,0.0048000002,0.0048000002
